gene_id,gene_short_name,HIO_0,HIO_1,HIO_2,HuSI_Duo_A_0,HuSI_Duo_A_1,HuSI_Dist_A_0,HuSI_Dist_A_1,HuSI_Dist_A_2,HuSI_Dist_A_3,HuSI_F_0,HuSI_F_1,HuSI_F_2,HuSI_F_3,HuSI_F_4,HuSI_F_5
KATNAL2,KATNAL2,1.11124,1.0033,1.4126,0.54363,0.380162,0.586081,0.605489,0.369461,0.637028,0.566529,0.777398,0.607666,0.872571,0.390488,0.753421
GRIA1,GRIA1,1.25661,1.1595,0.316568,0.249513,0.380021,0.258655,0.166579,0.188779,0.230089,0.0132413,1.80882,0.444933,1.32732,0.322277,0.444605
SBK1,SBK1,2.1436,2.02791,2.52603,0.351483,0.379914,0.316502,0.305203,0.230583,0.412847,1.24318,3.23049,1.92694,3.45778,1.10885,1.89798
LOC100294362,LOC100294362,0.854381,0.978873,1.03361,0.681478,0.379883,0.58492,0.559031,0.633513,0.6532,1.15348,2.25181,3.13206,2.79606,2.55721,2.56277
NCCRP1,NCCRP1,0.402192,0.327718,0.539304,3.50611,0.379641,0.111975,0.835604,1.26247,0.0861846,0.745495,0.653765,0.800607,0.864256,0.71593,0.955189
FAM209A,FAM209A,0.127123,0.122355,0.143822,0.349664,0.379351,0.651868,0.27356,0.929473,0.650822,0.264242,0.12169,0.190243,0.311363,0.0459523,0.111123
PCDHB11,PCDHB11,0.163713,0.113407,0.0999782,0.202105,0.379305,0.193482,0.318839,0.406479,0.44659,0.379296,0.98708,0.697851,0.989323,0.975766,0.766446
NRSN1,NRSN1,0.384257,0.407696,0.633816,0.0749267,0.379075,0.0738097,0.612578,0.0631054,0.552934,0.172995,7.51377,2.61186,6.45686,1.9422,2.86353
RIMS1,RIMS1,1.34026,1.44212,0.0886383,0.464331,0.378972,0.372487,0.274433,0.225367,0.297357,0.700972,1.70844,1.38067,2.86029,1.56703,1.41733
EFCAB3,EFCAB3,1.10906,0.951843,0.889991,0.228639,0.378828,0,0.277405,0.209546,0.113929,1.56587,1.15042,0.786837,0.662289,0.928565,1.12274
ZNF572,ZNF572,0,0.0188765,0,1.48412,0.378804,1.0892,0.796048,1.39825,0.545119,2.14508,1.62625,2.15954,1.67886,1.47953,2.42535
SYT2,SYT2,0.187904,0.156653,0.170332,0.166573,0.378735,0.29446,0.328361,0.316308,0.369677,1.18628,3.88987,1.11213,4.13287,0.6822,1.33728
EML5,EML5,0.201583,0.320329,0.210271,0.246436,0.378725,0.650837,0.62793,0.593019,0.501729,0.83349,5.68102,2.1381,4.80628,1.40194,2.07053
LOC100506385,LOC100506385,1.99631,1.96719,2.30525,0.60655,0.378659,0.583289,1.30914,0.296297,0.722135,1.46603,0.415083,0.448517,0.386333,0.374728,0.408545
VENTX,VENTX,1.00326,1.01129,0.632954,0.277684,0.378549,0.430281,1.11224,0.441128,0.690225,0.311102,1.42384,1.2427,1.76568,1.17759,1.41187
LINC00478,LINC00478,0.196242,0.20977,0.173392,0.0973193,0.378429,0,0.537329,0.2253,0.341501,0.27586,0.850202,0.483033,0.734824,0.413922,0.389072
PCDHB7,PCDHB7,0.225027,0.123831,0.126149,0.448118,0.37801,0.979225,1.07783,0.748622,0.866653,0.630105,0.834849,0.643987,0.786978,0.578655,0.737275
AQP12B,AQP12B,0.116422,0.127431,0.337026,0.295872,0.377653,0.262933,0.413237,0.156058,0,2.95367,0.148142,0.0330851,0.406119,0.0719242,0.0289882
CRYAA,CRYAA,0,0,0.112342,0.509997,0.377653,0,0.413237,0.156058,2.01854,0.0225199,0.0846528,0.0330851,0,0.095899,0.0579763
GRIK2,GRIK2,1.49259,1.73869,1.07786,0.255963,0.377161,0.300615,0.808662,0.377629,0.437366,0.60554,2.27411,0.748549,1.70618,0.357692,0.835752
GJC3,GJC3,0.0635594,0,0.0373652,0.387135,0.376784,0.178552,0.137433,0.467111,0,0.200331,1.05584,0.330127,0.621352,0.334912,0.318172
RALYL,RALYL,6.75368,6.38785,2.30752,0,0.376693,0.542629,0.762458,0.939424,0.394548,4.07082,2.92278,3.31562,2.28304,2.56252,4.11696
CRTAM,CRTAM,0.196834,0.235232,0.215059,0.779354,0.376636,1.64469,0.885317,1.44213,0.549432,0.170852,1.01696,1.12784,1.14534,1.12252,1.2382
CLEC12B,CLEC12B,0.0279453,0,0,0,0.37652,0.0573489,0.58035,0.415883,0.359846,0.0791043,0.0568913,0.174913,0.0698305,0.0812825,0.0836292
ACRV1,ACRV1,0.155047,0.152408,1.04062,0,0.375927,0,0,0.187933,0,0.165452,0.238055,0.230557,0.253644,0.114638,0.425389
KRTAP5-2,KRTAP5-2,0.46065,0.285465,0.521968,1.31193,0.37592,2.11963,1.37121,1.24281,2.00963,0.795947,1.58031,0.494109,1.10521,1.33672,0.548369
PKDREJ,PKDREJ,0.089667,0.0310982,0.100525,0.192431,0.375855,0.260674,0.0814682,0.480099,0.163058,0.480447,0.328548,0.359946,0.397152,0.275484,0.287025
AMPH,AMPH,0.273208,0.337031,0.209088,0.547407,0.375701,0.526962,1.06674,0.939473,1.03226,1.04317,4.5635,2.69751,4.49245,2.13449,2.66744
RGS6,RGS6,0.246919,0.269973,0.0959123,0.488943,0.375389,0.341032,0.495951,0.908167,0.886854,0.683466,1.0318,1.39112,1.32702,1.0468,1.42643
SLFNL1,SLFNL1,0.198812,0.388865,0.266637,0.365352,0.375302,0.761319,0.688411,0.437215,0,0.735373,0.618583,0.976851,0.73395,0.528484,1.1179
ZNF555,ZNF555,0.85417,0.844255,1.20893,0.672452,0.375255,0.630591,0.757118,0.610306,0.455414,0.94208,1.91459,1.44939,1.94639,1.19717,1.47602
UPK3A,UPK3A,0.612444,0.688777,0.496227,0,0.375013,0,3.28475,1.52236,0.321961,190.218,15.2341,43.3292,13.2363,91.4186,125.313
C6orf164,C6orf164,0.527027,0.72791,0.528473,0.120995,0.374788,0.354773,0.365959,0.20733,0,0.929375,1.40894,0.800961,1.60221,0.967345,1.28659
LINC00605,LINC00605,0.769526,0.942001,0.679466,0.78406,0.374788,0.910184,1.55533,0.829319,0.33824,2.06057,1.19546,1.69092,0.7829,1.3704,1.20862
KLHDC7A,KLHDC7A,2.51755,2.61591,3.34866,0.711052,0.374782,0.360276,0.200726,0.454949,0.689291,3.9988,1.43466,1.14938,1.63711,1.42716,1.87257
FLJ34208,FLJ34208,0.240465,0.189274,0.185403,1.03799,0.373777,0.717375,0.409045,0.617902,0.499652,1.7095,0.607733,0.917328,0.697058,0.949615,1.00467
NUDT10,NUDT10,0.602429,0.532308,0.625703,0.6831,0.373585,0.380104,0.82235,0.465919,0.678689,0.785336,2.93905,1.47567,2.7308,1.23945,1.77779
LOC100505622,LOC100505622,0,0,0,0.355606,0.373305,0,1.07719,0.610001,0,0.0321468,0.119925,0,0,0.0452858,0.0547556
PRDM7,PRDM7,0.329294,0.505114,0.56329,0.605536,0.373206,0.384549,0.274154,0.372798,0.544506,1.55124,0.826975,1.69685,0.672251,1.69802,1.41593
CYP11A1,CYP11A1,0.120173,0.0671339,0.0197253,0.329629,0.372947,0,0.615716,0.54265,0.692771,0.461859,0.28003,0.238041,0.378248,0.339675,0.119966
ZNF850,ZNF850,1.21729,1.2537,1.00164,0.422139,0.372788,0.419685,0.523863,0.649346,0.464983,1.31704,1.76514,1.88529,1.91841,1.7993,1.94014
PCDHA10,PCDHA10,0.221678,0.285866,0.310423,0.232915,0.372627,0.323503,1.10992,0.647927,0.561104,0.0760996,0.769157,0.473549,0.692237,0.353016,0.469837
CLLU1OS,CLLU1OS,0,0,0.0707169,0,0.372457,0,0,0,0,0,0.0398924,0,0,0,0
SRL,SRL,0.263713,0.267436,21.2744,0.512737,0.371783,0.835575,0.881819,0.413511,1.44135,1.31119,1.31773,1.3458,1.26128,0.479436,1.29113
PLIN1,PLIN1,0.0994267,0.129346,0.382736,0.728992,0.371545,1.50781,1.01981,1.40689,0.452922,0.286653,0.223629,0.246565,0.286074,0.138087,0.235714
KIRREL3,KIRREL3,0.0171227,0.0324484,0.0880439,0.65219,0.371373,0.211657,0.64904,0.270979,0.894162,0.071766,0.4939,0.259595,0.669758,0.195131,0.133071
IGSF9B,IGSF9B,0.0355697,0.0122379,0.0431553,0.0967515,0.371325,0.262351,0.324942,0.426396,0.128341,0.324097,2.84236,1.04405,2.72636,0.98106,1.00772
FMN2,FMN2,0.10051,0.0465601,0.0547292,0.192637,0.371152,0.0306357,0.312516,0.309897,0.439518,0.173147,1.1991,0.411731,2.00574,0.358027,0.428651
SUMO4,SUMO4,0.0575813,0.0599128,0,1.27466,0.370773,0,0.267512,1.21191,0,0.183006,0.317825,0.558975,0.711552,0.540073,0.217669
TMEM233,TMEM233,0,0,0,0.276696,0.370552,0.130856,0.180927,0.205004,0.334513,0.102796,0.464507,0.220054,0.79234,0.446487,0.250646
GPR37L1,GPR37L1,1.00438,1.13115,1.08787,0.697545,0.370339,0.273525,0.979406,0.369948,0.810581,0.392909,0.341977,0.294043,0.546874,0.377724,0.398158
OBP2A,OBP2A,0,0,0,0,0.369936,0,0,0,0,0.0623463,0.11894,0.0619807,0.152162,0,0
KLK14,KLK14,0.667257,0.748946,0.770306,0.727914,0.369564,0,0,0.152754,0,0.138599,2.07311,3.0141,2.49305,2.70081,2.47048
SPG20OS,SPG20OS,0.528161,0.357997,0.140269,0.329436,0.369103,0.306586,0.266334,0.301705,0,1.41975,0.435217,1.37336,0.597381,0.448215,1.28166
TFR2,TFR2,1.43749,1.32361,0.692263,0.199456,0.368839,0.452471,0.433536,0.491275,0.336394,0.616524,0.618486,0.639563,0.588358,0.650797,0.622282
TIGD4,TIGD4,0.365201,0.523993,0.721087,0.248984,0.368176,0.316817,0.21638,0,0.3358,1.30427,0.680037,1.16944,0.608991,0.982234,0.966406
SLC30A2,SLC30A2,0.807982,0.833242,0.946044,0.450314,0.368011,0.493509,1.6232,0.673994,0.358983,22.4992,16.4497,16.4579,21.0988,19.6264,22.9395
DTHD1,DTHD1,0,0.00964048,0.0113322,0.256552,0.367874,1.04891,0.579877,0.219039,0.354414,0.0118169,0.0256567,0.0300828,0.016411,0.135575,0.0790759
HPCAL4,HPCAL4,0.335657,0.29306,0.109225,0.261918,0.367614,0.126518,0.390877,0.238517,0.187543,0.0637016,2.68232,0.773243,3.20643,0.894359,0.957608
FAM209B,FAM209B,0.439794,0.237686,0.488929,0.342053,0.367449,0,0,0,0.315931,0.131985,0.157614,0.123202,0.0504099,0.178553,0
HS3ST3B1,HS3ST3B1,0.268739,0.15857,0.0559173,1.08846,0.367101,0.740328,0.538771,0.686818,0.667133,0.572056,0.769764,0.74182,1.03874,0.501714,0.534411
PGPEP1L,PGPEP1L,0.0521048,0,0,0,0.367081,0,0.133932,0,0,0.0256166,0.118845,0.13506,0.168343,0.189344,0.136722
PAPPA,PAPPA,0.186654,0.242289,0.215182,0.336336,0.366843,0.532762,0.924084,0.33206,0.677345,0.342761,0.843911,0.560219,0.738095,0.476998,0.809896
LOC100506599,LOC100506599,0.976159,1.10704,1.78924,0.474708,0.366833,1.37972,0.943934,0.865925,1.34177,5.74035,5.28945,4.25082,5.6708,3.58566,5.0532
ZNRF2P1,ZNRF2P1,0.652392,0.554387,0.763368,0.730825,0.36669,0.271961,0.269086,0.304913,0.4165,1.10376,0.642525,0.444606,0.687244,0.692087,0.793527
SLC6A16,SLC6A16,0.733788,0.913421,1.49816,0.281562,0.366014,0.670011,0.269096,0.101647,0.780972,0.123075,0.19783,0.209865,0.253089,0.0960479,0.154844
KLLN,KLLN,0.84771,0.718737,0.70264,0.411315,0.365973,0.578658,0.329269,0.407065,0.410768,0.797095,1.1411,1.10293,1.33869,0.970867,1.08309
ZBED3-AS1,ZBED3-AS1,0.650384,0.401786,0.0726584,0.31623,0.365852,0,0.266979,0.151238,0,0.475546,0.8829,0.641985,1.39219,0.325644,0.421865
TEX12,TEX12,0.377797,0.277567,0.398771,1.04056,0.365037,0.733419,0.133196,0.30181,0,0.13691,0.184401,0.0640621,0.183484,0.0696327,0.0280646
C2orf70,C2orf70,0.0680443,0,0.06942,0,0.364995,0,0.263434,0.298363,0,0.166756,0.509127,0,0.150309,0.177466,0.160932
DACT2,DACT2,16.9637,15.6042,1.97854,0.852473,0.364792,0.52699,0.357601,0.557199,0.555999,4.5524,3.15488,3.23671,2.32437,3.05546,2.77803
FAM184B,FAM184B,0.648973,0.916223,1.11444,0.602244,0.36466,0.739721,0.436075,0.646232,0.585436,1.35351,1.87648,1.80654,2.46843,1.47122,1.64092
KIAA1683,KIAA1683,0.337968,0.485795,0.627169,0.912459,0.364551,0.925051,1.15345,0.34139,0.960499,1.18275,1.82389,1.58742,2.04513,0.499384,0.729585
GPR21,GPR21,0.0249431,0.0416791,0.0489918,0,0.364509,0.148956,0.177999,0.403374,0,0.10314,0.429462,0.238236,0.478528,0.125552,0.189759
THEM5,THEM5,0.904549,0.584731,0.361749,0.365825,0.364226,0.5085,0.531612,0.752867,0.324904,0.722104,0.265792,0.6073,0.340034,0.486396,0.560102
LEMD1,LEMD1,14.6879,18.991,43.8117,0.337504,0.364179,0.308523,0,0,0.249887,0.0445631,0.135229,0.183291,0.199993,0.153206,0.0462896
SH3GL1P1,SH3GL1P1,0.122238,0.252819,0.222883,0.261336,0.364087,0.312899,0.160491,0.363731,0.398552,1.65478,0.638996,0.814945,0.666894,1.08583,0.667962
ANKRD55,ANKRD55,0.0504625,0.0252489,0,0.140069,0.363603,0.134591,0.373983,0.605416,0.132676,0.0597876,0.159541,0.118144,0.0751962,0.152198,0.115016
ARRDC3-AS1,ARRDC3-AS1,1.14894,1.04692,1.43817,0.464213,0.363281,0.680968,0.320274,0.241953,0.463962,0.807687,3.31388,4.41999,3.55261,3.65909,3.8037
SLC46A2,SLC46A2,0.100297,0.126135,0.207571,0.36913,0.363281,0.430087,0.53379,0.544393,0.132561,0.590064,0.427868,0.445933,0.762041,0.313636,0.459662
TAS2R5,TAS2R5,1.93814,1.9,2.77369,0.860477,0.362615,0.618868,0.793928,0.599659,0.970557,3.77688,3.37963,4.10584,3.77667,2.19107,2.67714
PRSS30P,PRSS30P,0.152093,0.199608,0.123489,0.634193,0.361973,0.213875,0.133068,0.100529,0.331053,0.0653022,0.230623,0.0546274,0.196694,0.174174,0.239314
PSORS1C2,PSORS1C2,0.831819,0.795092,0.754863,0.237137,0.361814,0.653371,0.924228,0.598351,0.322831,0.0146913,0.060949,0,0.181938,0,0
G6PC2,G6PC2,0,0,0.0246775,0.626894,0.361704,0,0,0.04818,0,0.00213274,0.0907832,0.0982556,0.178681,0.142401,0.0734418
WDR17,WDR17,0.475559,0.543262,0.176323,0.453175,0.360505,0.58751,0.611871,0.44302,0.701527,0.409039,1.58093,0.93497,1.45344,0.733559,1.17891
LINC00461,LINC00461,0.0105241,0.0183724,0,0.154288,0.36047,0.261389,0.145516,0.0438905,0.434102,0.0807479,1.00688,0.552262,1.40339,0.278775,0.368352
C1QTNF9B-AS1,C1QTNF9B-AS1,0.43805,0.0583343,0.227213,0.301601,0.360169,0.282561,0,0.482313,0.256215,0.202368,0.168934,0.264101,0.0820509,0.234239,0.316549
ANKRD20A9P,ANKRD20A9P,1.04807,0.971959,1.2437,0.406216,0.360155,0.50922,0.456893,0.414981,0.479567,1.40485,1.63731,1.993,1.80863,1.61969,1.85937
KIAA1199,KIAA1199,24.6182,26.4081,25.2048,0.387578,0.359782,0.266481,0.583255,0.460693,0.486273,0.230651,1.11084,0.653424,1.13044,0.651454,0.580194
AMER3,AMER3,0.0144629,0.0388589,0.0628083,0.658917,0.35969,0.204775,0.0611469,0.138599,0.326731,0.411216,1.12666,0.782747,1.38967,0.725134,0.899031
ZNF890P,ZNF890P,0.0569358,0,0.16916,0,0.359447,0.103368,0.263317,0.397814,0.108245,0.129259,0.0410014,0.0213663,0.0699388,0.0309656,0.112323
GH1,GH1,0,0,0,0.979641,0.359389,0,0.8023,0,0,0.0458463,0,0.0603642,0,0,0
KMO,KMO,0.0515182,0.0171774,0.0807647,0.411229,0.359178,0.2277,0.384771,0.354289,0.390467,0.472071,0.323857,0.357386,0.282711,0.246027,0.579291
CASC2,CASC2,0.267751,0.369107,0.51692,0.345638,0.359103,0.27119,0.29497,0.0466679,0.413539,0.608457,0.684274,0.672809,0.805884,0.619054,0.826016
FAM27A,FAM27A,0.290055,0.116222,0.0683065,0.371486,0.358608,0.65659,0.258924,0.586516,0.308861,0.281867,0.34684,0.180742,0.147907,0.0873151,0.105574
HCG25,HCG25,0.429905,0.464887,0.478146,0,0.358608,0,0.258924,0,0.617723,0.305743,0.809294,1.02421,1.47907,0.611206,1.16131
PCDHB16,PCDHB16,2.15091,1.92264,2.65879,0.193363,0.358599,0.384738,0.686534,0.478782,0.626319,0.407319,1.12882,0.888894,1.1553,0.682016,0.904807
TRPC4,TRPC4,0.531806,0.691185,0.100466,0.704563,0.358529,0.397475,0.866724,0.471239,0.564964,0.0200525,0.795888,0.368326,0.67917,0.460002,0.231955
GPC2,GPC2,3.60333,3.07537,3.32224,0.510423,0.358513,0.923354,0.737542,0.537282,0.915928,0.889831,2.7329,1.17816,3.30556,0.647339,1.11167
PABPC5,PABPC5,0.83186,0.616697,0.861473,0.53322,0.35845,0.330485,1.0171,0.469581,0.797672,0.588889,1.28436,1.02253,1.18669,0.626451,0.798173
KLHDC7B,KLHDC7B,0.0236934,0.0208002,0.158923,0.691337,0.358281,0.307769,0.658577,0.248769,0.273099,0.064191,0.0276736,0.0216316,0.0265527,0.0470251,0.0663351
LRRC18,LRRC18,0,0,0,0.229422,0.358138,0.110055,0.612185,0.198188,0.647162,0.157859,0.354091,0.383236,0.731765,0.246851,0.485014
LOC100289495,LOC100289495,0.404049,0.414735,0.929011,0.12999,0.358088,0.262053,0.197648,0.261313,0.205351,0.307433,1.10896,1.68483,0.905845,1.47451,1.49759
ZNF831,ZNF831,0.0356811,0.0283563,0,0.135334,0.358015,0.537566,0.488239,0.508456,0.247757,0.131849,0.0356474,0.131126,0.0804786,0.137778,0.106272
MESP1,MESP1,0.179934,0.151306,0.924835,0.641026,0.357865,0.273704,0.130607,0.443919,0.319435,0.603619,0.381988,0.408593,0.514406,0.842695,0.60584
IZUMO1,IZUMO1,0.0679735,0.0409142,0.0240463,1.99816,0.357617,0,0.0873288,0.0989511,0,0.112463,0.0951979,0.106304,0.156586,0.0154064,0.0931405
PTPRT,PTPRT,0.00903469,0.0116499,0.0164353,0.385499,0.357177,0.395012,0.312143,0.154762,0.317668,0.0416637,0.361504,0.295915,0.647084,0.343053,0.144509
HPX,HPX,0.859984,1.04184,0.840435,1.31527,0.357098,0.604168,0.872029,0.494042,0.537773,0.737711,1.87412,0.870468,1.84164,0.446157,0.79988
RANBP3L,RANBP3L,1.14756,1.35076,0.203928,0.0593179,0.356797,0.0613838,0.314579,0.059409,0.260455,0.114602,0.29673,0.193285,0.17926,0.196087,0.259672
BFSP2,BFSP2,0.0200057,0,0,0.128072,0.356321,0.116836,0.435073,0.0985952,0.107327,0.0123333,0,0,0.0173373,0,0
FCGR1B,FCGR1B,0,0,0.024745,0.136204,0.35632,0,0.337763,0.395957,0,0.10656,0.013551,0.0218774,0.141726,0.0317069,0.0766743
LOC642366,LOC642366,0.0766881,0.0446314,0.0367234,0.375614,0.355678,0.22912,0,0.0636423,0.0936201,0.231444,0.198999,0.236808,0.46357,0.309553,0.321397
KRT86,KRT86,0.0728611,0.0153611,0.0361125,0.603844,0.355362,0.424773,0.456432,0.295546,0.403869,0.550271,0.0919377,0.159699,0.0130687,0.370317,0.293839
DLG5-AS1,DLG5-AS1,0.387416,0.278505,0.303119,0.194406,0.355304,0,0,0,0.270857,0.497525,1.00182,1.05128,1.19387,1.18933,1.20306
LOC728819,LOC728819,0.094323,0.0300105,0.0352759,0,0.354767,0.792917,0.647443,0.293413,0.316769,0.354431,0.618091,0.592237,0.739723,0.24846,0.273105
COCH,COCH,5.53493,5.48228,0.752631,0.551587,0.354481,0.413862,0.364642,0.295147,0.841077,0.232447,0.976679,0.459983,1.51293,0.594082,0.291859
RPGRIP1,RPGRIP1,0.097073,0.185897,0.0364189,0.118594,0.354411,0.0750065,0.456456,0.147793,0.365871,0.171067,0.118531,0.161133,0.0857092,0.15763,0.21177
FAM150A,FAM150A,1.96738,2.1885,4.01729,0.194385,0.354383,0.395024,1.0348,0.146549,0.316439,0.0837356,0,0.155691,0,0.0902557,0.136412
NLRP9,NLRP9,0.180868,0.38882,0.228519,0.477613,0.354355,0.510341,0.409655,0.379827,0.32474,0.433865,0.358622,0.3033,0.345976,0.239763,0.161056
CATSPER2P1,CATSPER2P1,0.541131,0.506423,0.500032,0.716041,0.354013,0.348821,0.34582,0.489806,0.746536,0.482264,0.417471,0.484221,0.465167,0.686514,0.664058
FAM223B,FAM223B,0,0,0,0,0.3532,0,0,0,0.304525,0.216678,0,0.118833,0,0.0430555,0
MRGPRX3,MRGPRX3,2.68724,1.95944,2.06578,0.763776,0.352996,1.13815,1.12071,0.683774,0.319048,3.26469,2.7933,2.62431,3.19556,2.52542,2.88797
P2RY4,P2RY4,0.0689004,0.0606013,0.0949786,0.156794,0.352996,1.7379,3.44834,4.8841,1.48889,3.43784,2.24269,1.17569,0.80748,1.81039,1.45318
NTRK1,NTRK1,0.0532161,0.0122439,0.359852,0.478989,0.352502,0.258134,0.259003,0.352202,0.450381,0.0700507,0.358385,0.0254672,0.0416779,0.00922615,0.0669368
MFAP3L,MFAP3L,1.03119,1.01566,2.53228,0.439863,0.352444,0.295801,0.650233,0.276334,0.486634,0.690114,1.94867,1.69284,0.944226,2.42048,0.953571
RHEBL1,RHEBL1,0.244129,0.208562,0.245154,1.17236,0.3521,0.721057,0.385577,1.16492,1.7296,0.401388,0.475085,0.433251,0.709085,0.336375,0.542287
NRCAM,NRCAM,5.73769,6.21295,1.01428,0.504706,0.351658,0.354228,0.91428,0.518799,0.894979,2.33278,2.10301,3.75849,1.62679,3.85382,5.12137
EIF1B-AS1,EIF1B-AS1,0.206994,0.136728,0.196432,0.180526,0.351363,0.087657,1.09607,0.511418,0.479288,0.603174,0.414221,0.394857,0.387749,0.366244,0.387477
KAL1,KAL1,1.9424,1.88323,0.440499,0.284838,0.351173,0.666439,0.815974,0.405977,0.273656,0.863593,3.21041,3.97764,3.48926,1.56634,2.97486
MMP27,MMP27,0,0.0200884,0,0.209507,0.350981,0,0,0.777027,1.05757,0.11328,0.0267099,0.334051,0.187938,0.121033,0.402442
LOC100288346,LOC100288346,0.544454,1.02544,1.07142,0,0.350932,0,1.01411,0,0.605528,0.607949,16.3223,6.43836,15.2261,5.39312,6.05511
ST6GAL2,ST6GAL2,4.66513,4.87021,1.60797,0.107649,0.350834,0.0547696,0.110785,0.146477,0.0998021,0.496214,4.27657,2.35719,4.1296,1.92539,2.05653
ANKRD20A4,ANKRD20A4,0.0445225,0.0349951,0.0514189,0.0386311,0.35078,0,0.405535,0.376007,0.137785,0.141451,0.0989489,0.0454971,0,0.0461565,0
SLC16A9,SLC16A9,0.838933,0.513338,1.36892,0.503382,0.350526,0.373865,2.0316,1.35214,0.96506,1.23969,3.37977,1.49824,2.36082,1.16076,1.41745
B3GAT1,B3GAT1,1.14255,1.01272,0.708082,0.747425,0.350028,0.170422,0.147151,0.0416872,0.274985,0.703353,1.79456,0.572053,1.37452,0.368471,0.867024
HFM1,HFM1,0.365237,0.490528,0.309918,0.111145,0.349874,0,0.12882,0.145987,0.0965037,0.196275,0.767042,0.612328,0.610699,0.286567,0.620331
GFI1B,GFI1B,0.242909,0.4749,0.587878,1.80209,0.349482,1.21575,1.36319,0.881367,1.05316,4.45552,0.801532,2.5612,0.932211,5.11798,3.31583
CCDC162P,CCDC162P,0.378152,0.907929,1.26733,0.718172,0.349436,0.340393,1.76708,4.5747,2.41201,0.458732,0.752713,0.176511,1.63704,0.213178,0.463961
SGCG,SGCG,0.0416396,0.179799,10.0506,0.11327,0.348988,0.329148,0.426183,0.193162,0.525852,0.176675,0.637507,0.124579,0.441771,0.135412,0.309265
DLEU2L,DLEU2L,1.97641,1.73566,1.28977,0.336119,0.348493,0.960321,0.76605,0.482225,0.735174,2.25857,2.25473,2.40522,1.32349,0.991659,2.30722
LOC440925,LOC440925,0.0595796,0.0451735,0.159298,0.247545,0.348191,0.561755,0.0638958,0.289615,0.395866,1.18676,0.781077,0.688817,1.15298,0.8735,0.576087
LINC00525,LINC00525,0.394006,0.176768,0.484826,0.363898,0.347989,0,0.127041,0,0.466395,0.0898006,0.117446,0.0306011,0.0751255,0.0443495,0.107247
NKAPL,NKAPL,0,0,0,0.28934,0.347263,0.0917483,0.339273,0.480535,0.313989,0.393091,0.608014,0.661237,0.693298,0.509105,0.579355
DOCK3,DOCK3,0.240659,0.223705,0.159366,0.14883,0.346752,0.264586,0.298186,0.273565,0.124389,0.0769796,1.11887,0.303282,0.776299,0.324543,0.37078
FGF19,FGF19,0.261969,0.194942,0.0881325,0,0.346718,0.107589,16.8611,21.7739,0,1.21313,0.408869,0,0.905813,0.0225945,0.491747
HCAR3,HCAR3,0.047965,0.029991,0.193891,0.281498,0.346718,0.264874,0.445389,0.0720991,0.709598,0.250715,0.0797792,0.374165,0.127579,0.0790807,0.396129
MAP1LC3C,MAP1LC3C,0.188267,0.264079,0.689804,0.565014,0.346517,1.05912,0.632546,1.00332,0.774154,3.8942,0.838292,0.731459,1.24703,0.485872,0.801101
ODF3L1,ODF3L1,0.478939,0.351749,0.206732,0.210208,0.346151,1.13176,1.39015,0.286365,1.54673,1.44337,0.759544,0.608933,0.323901,0.948701,0.640234
FAM86FP,FAM86FP,2.52009,2.19752,2.24921,1.1918,0.345621,0.944818,0.507414,0.718723,0.785993,1.13692,0.845034,0.948061,0.699517,0.506804,1.2528
FOLR1,FOLR1,16.9922,21.742,17.2878,0,0.345058,0.427099,1.04866,0,0.206947,1.06891,6.1699,1.35276,17.8253,1.61749,1.77076
GLS2,GLS2,1.57377,1.66556,1.49299,1.21435,0.344789,0.776252,0.506734,0.574226,0.314773,1.46957,1.23538,1.48275,1.4275,1.31824,1.69215
KANK4,KANK4,1.60221,1.61602,2.37767,0.352177,0.344691,0.0602021,0.438521,0.156935,0.518982,0.565299,1.5984,2.11572,1.96064,1.91848,1.48298
CTAGE4,CTAGE4,0.0486015,0.0478704,0.042202,0.441067,0.344354,0.0543545,0.202439,0,0.377259,0.357041,0.00796033,0,0,0,0
LOC157381,LOC157381,0.131435,0.163173,0.29275,0.103126,0.344255,0.0514541,0.0361831,0,0.0901653,0.375424,0.639929,0.634196,0.650555,0.750834,0.9548
DPY19L2,DPY19L2,1.48093,1.14343,0.857713,0.300011,0.344088,0.891834,0.91805,0.64575,0.829057,1.95575,3.2283,1.8075,2.65731,0.606695,1.71393
HECW2,HECW2,0.0481352,0.0732998,0.20273,0.466289,0.343538,0.666566,0.813656,0.737682,0.474816,1.30028,1.95407,3.59316,2.30533,1.37826,2.47219
C19orf45,C19orf45,0.0734495,0.0196525,0.0924025,0,0.343144,0.140579,0.419096,0.284926,0.413802,0.224544,0.248245,0.0817031,0.217295,0.148013,0.161068
SEC14L5,SEC14L5,0.0869048,0.125169,0.0817392,0.498621,0.343143,0.233253,0.0777899,0.176315,0.316057,0.210102,0.453504,0.342432,0.453881,0.335512,0.439477
C18orf54,C18orf54,1.31107,1.2811,0.855445,0.540936,0.343135,0.510882,0.808605,0.486817,0.473292,1.42276,4.41036,1.76439,2.01729,1.15159,1.85289
ZNF599,ZNF599,0.701053,0.756737,0.678835,0.276323,0.342796,0.810937,0.798271,0.476112,0.732019,1.10809,1.08631,1.37726,1.39822,1.15559,1.32466
GPR75,GPR75,0.866492,0.991858,0.64124,0.0934545,0.342757,0.444841,0.880589,0.57023,0.779536,2.371,1.5185,2.07815,1.32279,1.38872,2.24927
